tick,x,y
183,26.665152,4.919481
184,26.558119,5.301955
185,25.40494,10.740436
186,23.354237,13.299184
187,23.339298,13.742317
188,15.804092,10.660017
189,13.90456,11.904633
190,13.420853,12.004388
191,13.097089,11.927046
192,13.346002,11.860508
193,12.625575,11.057014
194,12.058856,10.714604
195,11.884936,9.023502
196,11.453044,5.025045
197,11.961512,4.7296596
198,17.910896,3.7638192
199,17.403248,3.6544085
200,18.89763,3.8598347
201,19.740084,4.180377
202,19.842682,4.1846476
203,22.108263,6.5453377
204,24.40412,7.854963
205,25.247808,8.512852
206,25.358772,8.455603
207,25.058414,8.230107
208,25.659225,8.419096
209,25.107897,8.136736
210,26.781332,11.945366
211,26.742067,13.380026
212,27.338722,13.052239
213,24.795694,14.485235
214,18.5574,14.188529
215,15.479526,14.181262
216,14.413832,14.519255
217,15.44702,14.386756
218,11.863074,14.567144
219,5.0988355,14.377587
220,4.755778,14.442207
221,4.501606,14.578652
222,4.4418445,14.575558
223,3.804965,13.729172
224,3.4677742,14.137792
225,4.810816,14.514194
226,5.0883837,13.543123
227,10.488661,12.825788
228,17.565493,12.574192
229,22.594492,13.596531
230,25.026375,13.655922
231,25.79628,12.843709
232,25.228508,12.418616
233,20.51628,13.554394
234,19.254906,13.907441
235,16.952806,14.639762
236,18.191164,15.137799
237,19.493736,13.373234
238,18.489948,12.006
239,20.480862,14.216106
240,20.08447,14.292712
241,23.475464,12.592105
242,27.02866,13.68426
243,28.62918,14.640868
244,27.1754,13.265295
245,27.014128,11.55153
246,25.680904,5.9441695
247,26.960417,4.0835824
248,27.099945,3.951931
249,29.559097,1.8662883
250,29.240694,4.2441397
251,27.962284,4.2161674
252,28.194796,4.816473
253,28.19458,4.857579
254,27.932564,4.4976397
255,27.686102,4.2012925
256,27.684477,4.2874284
257,27.505484,4.7138114
258,28.60437,4.8572254
259,28.99399,3.2426958
260,27.737427,3.9813406
261,27.463573,3.2822695
262,27.533535,3.2260287
263,27.383268,3.0490088
264,27.409239,3.0858264
265,27.404806,3.0124698
266,27.051008,2.7730324
267,26.12011,4.946298
268,13.402347,6.178758
269,5.069152,5.5161004
270,3.0047398,5.4010816
271,3.5362804,5.436076
272,2.9524763,6.293739
273,4.2665586,5.802921
274,2.0818653,12.739295
275,1.8654054,14.410029
276,2.0470588,13.797644
277,4.700426,12.79211
278,3.385712,13.037894
279,3.2652702,12.535217
280,3.1019742,12.330287
281,3.382309,12.874004
282,3.5316875,12.905515
283,3.615199,12.964317
284,3.433964,12.894043
285,3.4353027,13.218392
286,3.436304,13.496824
287,3.3484907,13.53211
288,3.2254093,12.774343
289,3.2973626,12.593626
290,3.3466346,12.789298
291,3.3766506,12.635567
292,2.5039873,12.400015
293,2.6342335,12.178525
294,2.8325024,12.406768
295,2.8130019,12.417461
296,2.6031559,12.142395
297,2.729212,12.263843
298,2.6324909,12.062157
299,2.8296382,12.244249
300,2.786944,12.115657
301,2.7815855,12.024609
302,2.7726455,11.910714
303,2.9025984,12.074891
304,3.0272832,12.140963
305,2.9531043,12.050622
306,2.6926982,11.774771
307,3.2044735,11.8991
308,3.0963635,11.872085
309,2.9631095,12.080141
310,3.0656295,12.596339
311,3.2804449,13.391772
312,3.218952,13.418933
313,2.8934488,13.851481
314,3.0646095,13.327774
315,3.1026046,13.438777
316,2.927741,13.300345
317,2.9539626,13.279594
318,3.0027428,13.418715
319,3.0441635,13.217446
320,3.1443036,13.269748
321,3.1119153,13.1407175
322,3.1417785,13.331903
323,3.1417582,13.33941
324,3.209863,13.267034
325,3.2863908,13.306725
326,3.343952,13.266445
327,3.3006105,13.289348
328,3.1613092,13.273879
329,3.1122074,13.340547
330,3.1294084,13.219405
331,2.83409,12.713845
332,2.7437012,12.618497
